40004	215	188	231	204	90
40005	235	188	251	204	90
						
						
90001	443	239	459	255	30
90002	426	239	442	255	30
90003	426	256	442	278	30
90004	443	256	459	278	30



100001	138	1	153	17	30
100002	154	1	169	17	30
100003	137	18	153	34	30
100004	154	18	170	34	30
100005	137	35	153	51	30
100006	154	35	170	51	30
100007	137	52	153	68	30 

110001	294	101	302	115	90
110002	311	101	312	115	90
110003	321	101	325	115	90
110004	334	100	348	116	90
110005	357	100	363	116	90
110006	372	100	382	116	90

120001	1	52	17	68	30
120002	18	52	35	68	30
120003	35	52	51	68	30
120004	1	69	17	85	30
120005	18	69	35	85	30
120006	35	69	51	85	30
120007	1	86	17	103	30
120008	17	86	35	102	30
120009	35	86	51	102	30

130001	52	52	68	68	30
130002	69	52	85	68	30
130003	86	52	102	68	30
130004	52	69	68	85	30	
130005	69	69	85	85	30
130006	86	69	102	85	30
130007	52	86	68	102	30
130008	69	86	85	102	30	
130009	86	86	102	102	30

140001	103	77	111	95	30
140002	103	86	111	102	30
140003	103	103	111	111	30
140004	86	102	103	111	30
140005	77	95	103	108	30

150001	52	1	68	17	30
150002	69	1	85	17	30
150003	86	1	102	17	30
150004	52	18	68	34	30
150005	69	18	85	34	30
150006	86	18	102	34	30
150007	52	35	68	51	30	
150008	69	35	85	51	30
150009	86	35	102	51	30

160001	1	1	17	17	30
160002	18	1	34	17	30
160003	35	1	51	17	30
160004	1	18	17	34	30
160005	18	18	34	34	30
160006	35	18	51	34	30
160007	1	35	17	51	30
160008	18	35	34	51	30
160009	35	35	51	51	30
 #brickCoin
 170001	273	154	289	170	30
 #blueBrick
 170002	290	188	306	204	30
 #smallTree
 180001	222	205	238	223	30
 
 #bigCloudtype2
190001	120	273	168	296	60
190002	728	305	792	328	60
190003	188	189	204	204	30
190004	205	189	221	204	30
190005	189	205	204	213	30
190006	205	205	220	212	30


200001	222	188	238	204	30

210001	324	239	340	255	30
 #level mushroom
 210002	156	121	178	137	90
 210003	154	137	170	151	30
220001	137	137	153	153	30

230001	205	191	221	217	70
230002	222	191	238	217	70
230003	187	191	202	217	70
230004	170	191	185	217	70
230005	152	202	168	217	70
230006	222	381	276	429	80

230007	256	202	272	218	70
230008	273	202	289	218	70
230009	290	202	306	218	70
230010	239	202	255	218	70
230015	211	250	227	277	70
230016	194	250	210	277	70
230017	177	250	193	277	70
230018	160	250	176	277	70
230011	243	250	259	277	70
230012	260	250	276	277	70
230013	277	250	293	277	70
230014	294	250	310	277	70

240001	324	91	340	123	100
240002	307	91	323	123	100
240003	194	91	210	123	110
240004	211	91	227	123	110

250001	245	306	253	314	1
250002	255	305	263	314	1
250003	265	306	273	314	1
250004	275	306	283	314	1

260001	4	4	252	173	120
260002	508	176	596	345	120

260004	379	347	405	373	120
270001	257	373	273	389	120
270002	277	374	293	391	120
270003	297	373	313	389	120


280001	11	127	165	157	130
280002	16	161	32	168	130
280003	73	162	88	169	130
280004	100	162	115	169	130
280005	64	162	72	169	130
280006	91	162	99	169	130
280007	169	128	193	156	130
280008	183	159	207	187	130
280009	208	159	232	187	130
280010	233	159	257	187	130
280011	61	89	72	97	130
280012	75	89	87	97	130
280013	90	89	102	97	130
280014	105	89	117	97	130
280015	120	89	135	97	130
280016	138	89	154	97	130
280017	157	89	173	97	130
280018	176	89	192	97	130
280019	195	89	211	97	130
280020	77	31	85	38	130
280021	88	31	96	38	130
280022	97	31	105	38	130
280023	107	31	115	38	130
280024	117	31	125	38	130
280025	127	31	135	38	130
280026	137	31	145	38	130
280027	147	31	155	38	130
280028	157	31	165	38	130
280029	167	31	175	38	130
280030	177	31	185	38	130
280031	187	31	195	38	130
280032	77	41	85	48	130
280033	88	41	96	48	130
280034	97	41	105	48	130
280035	107	41	115	48	130
280036	117	41	125	48	130
280037	127	41	135	48	130
280038	137	41	145	48	130
280039	147	41	155	48	130
280040	157	41	165	48	130
280041	167	41	175	48	130
280042	177	41	185	48	130
280043	187	41	195	48	130
280044	77	51	85	58	130
280045	88	51	96	58	130
280046	97	51	105	58	130
280047	107	51	115	58	130
280048	117	51	125	58	130
280049	127	51	135	58	130
280050	137	51	145	58	130
280051	147	51	155	58	130
280052	157	51	165	58	130
280053	167	51	175	58	130
280054	177	51	185	58	130
280055	187	51	195	58	130
280056	0	0	850	250	140

290001	341	41	357	73	1
290002	358	41	374	73	1
290003	476	40	492	72	1
290004	493	40	509	72	1

330001	205	163	221	190	70
330002	222	163	238	190	70
330003	187	163	203	190	70
330004	170	163	186	190	70
330005	256	174	272	190	70
330006	273	174	289	190	70
330007	290	174	306	190	70
330008	239	174	255	190	70
350001	378	92	394	124	70
350002	395	92	411	124	70

[ANIMATIONS]
0909	090909	100

400	10001	100
401	10011	100
402	10021	100
403	10031	100
500	10001	100	10002	100	10003	100
501	10011	100	10012	100	10013	100
502	10021	100	10022	100	10023	100
503	10031	100	10032	100	10033	100
504	10034	100
505	10035	100
506	10036	100
507	10037	100
599	10099	100
404	10004	100	10005	100	10006	100
405	10007	100
406	10014	100	10015	100	10016	100
407	10017	100
408	10008	100
409	10018	100
438	100101	100
439	100102	100
440	100103	100	100104	100
441	100105	100	100106	100
442	100107	100
443	100108	100


410	10050	100 
411	10052	100
412	10051	100
413	10053	100	10054	100
414	10055	100	10056	100
415	10058	100
416	10057	100
417	10059	100
418	10060	100
419	10061	100	10062	100
420	10063	100	10064	100
421	10068	100	10069	100
422	10071	100	10072	100
423	10073	100	10074	100
424	10075	100	10076	100
425	10049	50	10077	80	10050	50	10078	80
426	10049	50	10078	80	10050	50	10077	80

427	10079	100
428	10080	100
429	10081	100
430	10082	100	10083	100
431	10084	100	10085	100
432	10086	100	10087	100	10088	100
433	10089	100	10090	100	10091	100
434	10092	100
435	10093	100
436	10094	100
437	10095	100
444	10096	100
445	10097	100

446	10050	100
601	20001	100

602	40001	100	40001	100	40002	100	40003	100	40004	100
603	40005	100


701	30001	100	30002	100
702	30003	100
703	30004	100	30005	100	30006	100	30007	100

801	80002	100
802	80003	100
803	80004	100
804	80005	100
806	80006	102
807	80007	103
808	80008	104
809	80009	105

810	80010	106
811	80011	107
812	80012	108
813	80013	109


901	90001	50
902	90002	50
903	90003	50
904	90004	50


1001	100001	100
1002	100002	100
1003	100003	100
1004	100004	100
1005	100005	100
1006	100006	100
1007	100007	100

1101	110001	150	110002	250	110003	100	110004	300	110005	250	110006	100
1201	120001	100
1202	120002	100
1203	120003	100
1204	120004	100
1205	120005	100
1206	120006	100
1207	120007	100
1208	120008	100
1209	120009	100

1301	130001	100
1302	130002	100
1303	130003	100
1304	130004	100
1305	130005	100
1306	130006	100
1307	130007	100
1308	130008	100
1309	130009	100

1401	140001	100
1402	140002	100
1403	140003	100
1404	140004	100
1405	140005	100
1501	150001	100
1502	150002	100
1503	150003	100
1504	150004	100
1505	150005	100
1506	150006	100
1507	150007	100
1508	150008	100
1509	150009	100
1601	160001	100
1602	160002	100
1603	160003	100
1604	160004	100
1605	160005	100
1606	160006	100
1607	160007	100
1608	160008	100
1609	160009	100
1701	170001	100
1702	170002	100
1801	180001	100
1901	190001	100
1902	190002	100
1903	190003	100
1904	190004	100
1905	190005	100
1906	190006	100

2001	200001	100
2101	210001	100
2102	210002	100
2103	210003	100
2201	220001	100

2301	230001	100	230002	100
2302	230003	100	230004	100
2303	230005	100
2304	230006	100
2305	230007	100	230008	100	230009	100
2306	230010	100
2307	230015	100	230016	100	230017	100	230018	100
2308	230011	100	230012	100	230013	100	230014	100

2401	240001	100	240002	100
2402	240003	100	240004	100

2501	250001	50	250002	50	250003	50	250004	50

2601	260001	100
2602	260002	100
2604	260004	100
2701	270001	100
2702	270002	100
2703	270003	100
2801	280001	100
2802	280002	100
2803	280003	100
2804	280004	100
2805	280005	100
2806	280006	100
2807	280007	100
2808	280008	100
2809	280009	100
28010	280010	100
28011	280011	100
28012	280012	100
28013	280013	100
28014	280014	100
28015	280015	100
28016	280016	100
28017	280017	100
28018	280018	100
28019	280019	100
28020	280020	100
28021	280021	100
28022	280022	100
28023	280023	100
28024	280024	100
28025	280025	100
28026	280026	100
28027	280027	100
28028	280028	100
28029	280029	100
28030	280030	100
28031	280031	100
28032	280032	100
28033	280033	100
28034	280034	100
28035	280035	100
28036	280036	100
28037	280037	100
28038	280038	100
28039	280039	100
28040	280040	100
28041	280041	100
28042	280042	100
28043	280043	100
28044	280044	100
28045	280045	100
28046	280046	100
28047	280047	100
28048	280048	100
28049	280049	100
28050	280050	100
28051	280051	100
28052	280052	100
28053	280053	100
28054	280054	100
28055	280055	100
28056	280056	100

2901	290001	100	290002	100
2902	290003	100	290004	100

3301	330001	100	330002	100

3302	330003	100	330004	100

3303	330005	100	330006	100	330007	100

3304	330008	100

3401	270001	100	270002	100	270003	100
3501	350001	100	350002	100
9999	999999	100
[ANIMATION_SETS]
09099	0909
1	400	401	402	403	500	501	502	503	599	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	504	505	506	507	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446
2	601
22	602	603
3	701	702	703	0909
8001	801
8002	802
8003	803
8004	804

8005	805
8006	806
8007	807
8008	808
8009	809
8010	810
8011	811
8012	812


9001	901
9002	902
9003	903
9004	904

10001	1001
10002	1002
10003	1003
10004	1004
10005	1005
10006	1006
10007	1007
11001	1101	0909
12001	1201
12002	1202
12003	1203
12004	1204
12005	1205
12006	1206
12007	1207
12008	1208
12009	1209
13001	1301
13002	1302
13003	1303
13004	1304
13005	1305
13006	1306
13007	1307
13008	1308
13009	1309


14001	1401
14002	1402
14003	1403
14004	1404
14005	1405

15001	1501
15002	1502
15003	1503
15004	1504
15005	1505
15006	1506
15007	1507
15008	1508
15009	1509
16001	1601
16002	1602
16003	1603
16004	1604
16005	1605
16006	1606
16007	1607
16008	1608
16009	1609

17001	1701	603	0909	1101
17002	1702
18001	1801
19001	1901
19002	1902
19003	1903
19004	1904	
19005	1905
19006	1906

20001	2001

21001	2101	0909
21002	2102	2103	2201	0909
22001	2201	0909
23001	2301	2302	2303	2304	2305	2306	2307	2308	3301	3302	3303	3304

24001	2401	2402
25001	2501

26001	2601
26002	2602

26004	2604
27001	2701
27002	2702
27003	2703
28001	2801	2802	2803	2804	2805	2806	2807	2808	2809	28010	28011	28012	28013	28014	28015	28016	28017	28018	28019	28020	28021	28022	28023	28024	28025	28026	28027	28028	28029	28030	28031	28032	28033	28034	28035	28036	28037	28038	28039	28040	28041	28042	28043	28044	28045	28046	28047	28048	28049	28050	28051	28052	28053	28054	28055	28056

29001	2901	2902	0909	3501
34001	3401	0909


[OBJECTS]





99999	4	175	-42	27003
99999	4	303	-42	27003
99999	4	303	-90	27003
99999	4	559	-123	27003
99999	4	687	-123	27003
99999	4	879	-155	27003
99999	4	1006	-108	27003
99999	4	1072	-155	27003
99999	4	1135	-139	27003
99999	4	1583	-171	27003
99999	4	1967	-90	27003
99999	4	2415	-59	27003

99999	4	335	-111	27001
99999	4	720	-175	27001
99999	4	1104	-174	27001
99999	4	1168	-95	27001
99999	4	1232	-110	27001
99999	4	1359	-63	27001
99999	4	1423	-159	27001
99999	4	2190	-47	27001
99999	4	2385	-78	27001
99999	4	2450	-176	27001

99999	4	288	-143	27002
99999	4	352	-159	27002
99999	4	448	-175	27002
99999	4	447	-126	27002
99999	4	383	-47	27002
99999	4	576	-95	27002
99999	4	607	-159	27002
99999	4	671	-96	27002
99999	4	800	-110	27002
99999	4	1216	-126	27002
99999	4	1280	-46	27002
99999	4	1344	-174	27002
99999	4	1760	-125	27002
99999	4	1790	-145	27002
99999	4	1953	-160	27002
99999	4	2016	-175	27002
99999	4	2144	-127	27002
99999	4	2207	-127	27002
99999	4	2336	-111	27002

99999	4	2496	-182	26002
99999	4	2496	-21	26002
99999	4	2496	90	26002

99999	4	2576	-182	26002
99999	4	2576	-21	26002
99999	4	2576	90	26002

99999	4	2656	-182	26002
99999	4	2656	-21	26002
99999	4	2656	90	26002

99999	4	2736	-182	26002
99999	4	2736	-21	26002
99999	4	2736	90	26002

99999	4	2744	-182	26002
99999	4	2744	-21	26002
99999	4	2744	90	26002

99999	4	2582	83	26001


99999	1	0	250	9001
99999	1	16	250	9002
99999	1	32	250	9001
99999	1	48	250	9002
99999	1	64	250	9001
99999	1	80	250	9002
99999	1	96	250	9001
99999	1	112	250	9002
99999	1	128	250	9001
99999	1	144	250	9002
99999	1	160	250	9001
99999	1	176	250	9002
99999	1	192	250	9001
99999	1	208	250	9002
99999	1	224	250	9001
99999	1	240	250	9002
99999	1	256	250	9001
99999	1	272	250	9002
99999	1	288	250	9001
99999	1	304	250	9002
99999	1	320	250	9001
99999	1	336	250	9002
99999	1	352	250	9001
99999	1	368	250	9002
99999	1	384	250	9001
99999	1	400	250	9002
99999	1	400	250	9001
99999	1	416	250	9002
99999	1	432	250	9001
99999	1	448	250	9001
99999	1	464	250	9001
99999	1	480	250	9002
99999	1	496	250	9001
99999	1	512	250	9002
99999	1	528	250	9001
99999	1	544	250	9002
99999	1	560	250	9001
99999	1	576	250	9002
99999	1	592	250	9001
99999	1	608	250	9002
99999	1	624	250	9001
99999	4	0	266	9003
99999	4	16	266	9004
99999	4	32	266	9003
99999	4	48	266	9004
99999	4	64	266	9003
99999	4	80	266	9004
99999	4	96	266	9003
99999	4	112	266	9004
99999	4	128	266	9003
99999	4	144	266	9004
99999	4	160	266	9003
99999	4	176	266	9004
99999	4	192	266	9003
99999	4	208	266	9004
99999	4	224	266	9003
99999	4	240	266	9004
99999	4	256	266	9003
99999	4	272	266	9004
99999	4	288	266	9003
99999	4	304	266	9004
99999	4	320	266	9003
99999	4	336	266	9004
99999	4	352	266	9003
99999	4	368	266	9004
99999	4	384	266	9003
99999	4	400	266	9004
99999	4	416	266	9003
99999	4	432	266	9004
99999	4	448	266	9003
99999	4	464	266	9004
99999	4	480	266	9003
99999	4	496	266	9004
99999	4	512	266	9003
99999	4	528	266	9004
99999	4	544	266	9003
99999	4	560	266	9004
99999	4	576	266	9003
99999	4	592	266	9004
99999	4	608	266	9003
99999	4	624	266	9004
99999	4	640	266	9003


99999	1	640	234	9001
99999	1	656	234	9002
99999	1	672	234	9001
99999	1	688	234	9002
99999	1	704	234	9001
99999	1	720	234	9002
99999	1	736	234	9001
99999	1	752	234	9002
99999	1	768	234	9001
99999	1	784	234	9002
99999	1	800	234	9001
99999	1	816	234	9002
99999	1	832	234	9001
99999	1	848	234	9002
99999	1	864	234	9001
99999	1	880	234	9002
99999	1	896	234	9001
99999	1	912	234	9002
99999	1	928	234	9001
99999	1	944	234	9002
99999	1	960	234	9001
99999	1	976	234	9002
99999	1	992	234	9001
99999	1	1008	234	9002
99999	1	1024	234	9001
99999	1	1040	234	9002
99999	1	1056	234	9001
99999	1	1072	234	9002
99999	1	1088	234	9001
99999	1	1104	234	9002


99999	4	640	250	9003
99999	4	656	250	9004
99999	4	672	250	9003
99999	4	688	250	9004
99999	4	704	250	9003
99999	4	720	250	9004
99999	4	736	250	9003
99999	4	752	250	9004
99999	4	768	250	9003
99999	4	784	250	9004
99999	4	800	250	9003
99999	4	816	250	9004
99999	4	832	250	9003
99999	4	848	250	9004
99999	4	864	250	9003
99999	4	880	250	9004
99999	4	896	250	9003
99999	4	912	250	9004
99999	4	928	250	9003
99999	4	944	250	9004
99999	4	960	250	9003
99999	4	976	250	9004
99999	4	992	250	9003
99999	4	1008	250	9004
99999	4	1024	250	9003
99999	4	1040	250	9004
99999	4	1056	250	9003
99999	4	1072	250	9004
99999	4	1088	250	9003
99999	4	1104	250	9004

99999	4	640	266	9003
99999	4	656	266	9004
99999	4	672	266	9003
99999	4	688	266	9004
99999	4	704	266	9004
99999	4	720	266	9003
99999	4	736	266	9004
99999	4	752	266	9003
99999	4	768	266	9004
99999	4	784	266	9003
99999	4	768	266	9004
99999	4	784	266	9003
99999	4	800	266	9004
99999	4	816	266	9003
99999	4	832	266	9004
99999	4	848	266	9003
99999	4	864	266	9004
99999	4	880	266	9003
99999	4	896	266	9004
99999	4	912	266	9003
99999	4	928	266	9004
99999	4	944	266	9003
99999	4	960	266	9004
99999	4	976	266	9003
99999	4	992	266	9004
99999	4	1008	266	9003
99999	4	1024	266	9004
99999	4	1040	266	9003
99999	4	1056	266	9004
99999	4	1072	266	9003
99999	4	1088	266	9004
99999	4	1104	266	9003


99999	1	1168	250	9001
99999	1	1184	250	9002
99999	1	1200	250	9001
99999	1	1216	250	9002
99999	1	1232	250	9001
99999	1	1248	250	9002
99999	1	1264	250	9001
99999	1	1280	250	9002
99999	1	1296	250	9001
99999	1	1312	250	9002
99999	1	1328	250	9001
99999	1	1344	250	9002
99999	1	1360	250	9001
99999	1	1376	250	9002
99999	1	1392	250	9001
99999	1	1408	250	9002
99999	1	1424	250	9001
99999	1	1440	250	9002
99999	1	1456	250	9001
99999	1	1472	250	9002
99999	1	1488	250	9001
99999	1	1504	250	9002
99999	1	1168	266	9003
99999	1	1184	266	9004
99999	1	1200	266	9003
99999	1	1216	266	9004
99999	1	1232	266	9003
99999	1	1248	266	9004
99999	1	1264	266	9003
99999	1	1280	266	9004
99999	1	1296	266	9003
99999	1	1312	266	9004
99999	1	1328	266	9003
99999	1	1344	266	9004
99999	1	1360	266	9003
99999	1	1376	266	9004
99999	1	1392	266	9003
99999	1	1408	266	9004
99999	1	1424	266	9003
99999	1	1440	266	9004
99999	1	1456	266	9003
99999	1	1472	266	9004
99999	1	1488	266	9003
99999	1	1504	266	9004


99999	1	1552	250	9001
99999	1	1568	250	9002
99999	1	1584	250	9001
99999	1	1600	250	9002
99999	1	1616	250	9001
99999	1	1552	266	9003
99999	1	1568	266	9004
99999	1	1584	266	9003
99999	1	1600	266	9004
99999	1	1616	266	9003


99999	1	1680	250	9001
99999	1	1696	250	9002
99999	1	1712	250	9001
99999	1	1728	250	9002
99999	1	1744	250	9001
99999	1	1760	250	9002
99999	1	1776	250	9001
99999	1	1792	250	9002
99999	1	1808	250	9001
99999	1	1824	250	9002
99999	1	1840	250	9001
99999	1	1856	250	9002
99999	1	1872	250	9001
99999	1	1888	250	9002
99999	1	1904	250	9001
99999	1	1920	250	9002
99999	1	1936	250	9001
99999	1	1952	250	9002
99999	1	1968	250	9001
99999	1	1984	250	9002
99999	1	2000	250	9001
99999	1	2016	250	9002
99999	1	2032	250	9001
99999	1	2048	250	9002
99999	1	2064	250	9001
99999	1	2080	250	9002
99999	1	2096	250	9001
99999	1	2112	250	9002
99999	1	2128	250	9001
99999	1	2144	250	9002
99999	1	2160	250	9001
99999	1	2176	250	9002
99999	1	2192	250	9001
99999	1	2208	250	9002
99999	1	2224	250	9001
99999	1	2230	250	9002
99999	1	1680	266	9003
99999	1	1696	266	9004
99999	1	1712	266	9003
99999	1	1728	266	9004
99999	1	1744	266	9003
99999	1	1760	266	9004
99999	1	1776	266	9003
99999	1	1792	266	9004
99999	1	1808	266	9003
99999	1	1824	266	9004
99999	1	1840	266	9003
99999	1	1856	266	9004
99999	1	1872	266	9003
99999	1	1888	266	9004
99999	1	1904	266	9003
99999	1	1920	266	9004
99999	1	1936	266	9003
99999	1	1952	266	9004
99999	1	1968	266	9003
99999	1	1984	266	9004
99999	1	2000	266	9003
99999	1	2016	266	9004
99999	1	2032	266	9003
99999	1	2048	266	9004
99999	1	2064	266	9003
99999	1	2080	266	9004
99999	1	2096	266	9003
99999	1	2112	266	9004
99999	1	2128	266	9003
99999	1	2144	266	9004
99999	1	2160	266	9003
99999	1	2176	266	9004
99999	1	2192	266	9003
99999	1	2208	266	9004
99999	1	2224	266	9003
99999	1	2230	266	9004


99999	1	2272	250	9001
99999	1	2288	250	9002
99999	1	2304	250	9001
99999	1	2320	250	9002
99999	1	2336	250	9001
99999	1	2352	250	9002
99999	1	2368	250	9001
99999	1	2384	250	9002
99999	1	2400	250	9001
99999	1	2416	250	9002
99999	1	2432	250	9001
99999	1	2448	250	9002
99999	1	2464	250	9001
99999	1	2480	250	9002
99999	1	2496	250	9001
99999	1	2512	250	9002
99999	1	2528	250	9001
99999	1	2544	250	9002
99999	1	2560	250	9001
99999	1	2576	250	9002
99999	1	2592	250	9001
99999	1	2608	250	9002
99999	1	2624	250	9001
99999	1	2640	250	9002
99999	1	2656	250	9001
99999	1	2672	250	9002
99999	1	2688	250	9001
99999	1	2704	250	9002
99999	1	2720	250	9001
99999	1	2736	250	9002
99999	1	2752	250	9001
99999	1	2768	250	9002
99999	1	2784	250	9001
99999	1	2800	250	9002
99999	1	2816	250	9001
99999	1	2272	266	9003
99999	1	2288	266	9004
99999	1	2304	266	9003
99999	1	2320	266	9004
99999	1	2336	266	9003
99999	1	2352	266	9004
99999	1	2368	266	9003
99999	1	2384	266	9004
99999	1	2400	266	9003
99999	1	2416	266	9004
99999	1	2432	266	9003
99999	1	2448	266	9004
99999	1	2464	266	9003
99999	1	2480	266	9004
99999	1	2496	266	9003
99999	1	2512	266	9004


99999	1	2528	266	9003
99999	1	2544	266	9004
99999	1	2560	266	9003
99999	1	2576	266	9004
99999	1	2592	266	9003
99999	1	2608	266	9004
99999	1	2624	266	9003
99999	1	2640	266	9004
99999	1	2656	266	9003
99999	1	2672	266	9004
99999	1	2688	266	9003
99999	1	2704	266	9004
99999	1	2720	266	9003
99999	1	2736	266	9004
99999	1	2752	266	9003
99999	1	2768	266	9004
99999	1	2784	266	9003
99999	1	2800	266	9004
99999	1	2816	266	9003


99999	4	32	187	10001
99999	4	47	187	10002
99999	4	16	203	10001
99999	4	31	203	10005
99999	4	46	203	10004
99999	4	61	203	10001
99999	4	76	203	10002
99999	4	91	203	10001
99999	4	106	203	10002
99999	4	15	219	10003
99999	4	31	219	10006
99999	4	46	219	10005
99999	4	61	219	10007
99999	4	76	219	10004
99999	4	91	219	10003
99999	4	106	219	10006
99999	4	121	219	10002
99999	4	15	235	10003
99999	4	31	235	10007
99999	4	46	235	10007
99999	4	61	235	10007
99999	4	76	235	10006
99999	4	91	235	10005
99999	4	106	235	10007
99999	4	121	235	10004

99999	4	136	107	19001
99999	6	192	170	11001	1
99999	6	208	170	11001	2



99999	6	720	175	11001	8
99999	6	1090	155	11001
99999	6	1122	123	11001
99999	6	1154	91	11001
99999	6	1186	59	11001
99999	6	1218	27	11001

99999	6	1489	-48	11001
99999	6	1505	-48	11001

99999	6	1553	-32	11001
99999	6	1569	-32	11001
99999	6	1585	-32	11001
99999	6	1601	-32	11001

99999	6	1633	-48	11001
99999	6	1649	-48	11001
99999	6	1665	-48	11001
99999	6	1681	-48	11001

99999	6	1746	-48	11001
99999	6	1713	-16	11001
99999	6	1777	-32	11001
99999	6	1825	-64	11001
99999	6	1856	-32	11001




99999	5	288	171	13001
99999	5	304	171	13002
99999	5	320	171	13003
99999	4	288	187	13004
99999	4	304	187	13005
99999	4	320	187	13006
99999	4	304	203	13005
99999	4	320	203	13006
99999	4	304	219	13005
99999	4	320	219	13006
99999	4	304	235	13008
99999	4	320	235	13009

99999	5	256	203	12001
99999	5	272	203	12002
99999	5	288	203	12003
99999	4	256	219	12004
99999	4	272	219	12005
99999	4	288	219	12006
99999	4	256	235	12007
99999	4	271	235	12008
99999	4	288	235	12009


99999	4	304	211	14001
99999	4	304	219	14002
99999	4	304	235	14002


99999	4	336	179	14001
99999	4	336	187	14002
99999	4	336	203	14002
99999	4	336	219	14002
99999	4	336	235	14002





99999	5	515	139	16001
99999	5	531	139	16002
99999	5	547	139	16002
99999	5	563	139	16002
99999	5	579	139	16003
99999	4	515	155	16004
99999	4	531	155	16005
99999	4	547	155	16005
99999	4	563	155	16005
99999	4	579	155	16006
99999	4	515	171	16004
99999	4	531	171	16005
99999	4	547	171	16005
99999	4	563	171	16005
99999	4	579	171	16006
99999	4	515	187	16004
99999	4	531	187	16005
99999	4	547	187	16005
99999	4	563	187	16005
99999	4	579	187	16006
99999	4	515	203	16004
99999	4	531	203	16005
99999	4	547	203	16005
99999	4	563	203	16005
99999	4	579	203	16006

99999	4	515	235	16007
99999	4	531	235	16008
99999	4	547	235	16008
99999	4	563	235	16008
99999	4	579	235	16009

99999	4	595	147	14001
